time_s,power_W,I0_rms_A,I1_rms_A,label
146.615,6.88,0.093,0.048,idle
146.635,6.88,0.089,0.046,idle
146.655,6.85,0.094,0.047,idle
146.675,6.87,0.092,0.046,idle
146.695,6.86,0.089,0.046,idle
146.715,6.86,0.093,0.046,idle
146.735,6.86,0.091,0.047,idle
146.755,6.87,0.090,0.046,idle
146.775,6.87,0.092,0.046,idle
146.795,6.88,0.088,0.047,idle
146.815,6.89,0.092,0.047,idle
146.835,6.89,0.092,0.047,idle
146.855,6.90,0.089,0.047,idle
146.875,3.74,0.092,0.046,idle
146.895,3.91,0.091,0.046,idle
146.915,3.90,0.090,0.046,idle
146.935,3.90,0.093,0.046,idle
146.955,3.89,0.090,0.046,idle
146.975,3.89,0.092,0.046,idle
146.995,3.88,0.092,0.046,idle
147.015,3.86,0.089,0.047,idle
147.035,3.87,0.092,0.047,idle
147.055,3.84,0.090,0.047,idle
147.075,3.84,0.091,0.047,idle
147.095,3.83,0.094,0.047,idle
147.115,3.82,0.089,0.047,idle
147.135,3.84,0.093,0.046,idle
147.155,3.83,0.093,0.046,idle
147.175,3.83,0.088,0.047,idle
147.195,3.85,0.092,0.046,idle
147.215,3.84,0.090,0.046,idle
147.235,3.83,0.090,0.046,idle
147.255,3.82,0.093,0.046,idle
147.275,3.84,0.089,0.046,idle
147.295,3.81,0.092,0.045,idle
147.315,3.82,0.091,0.045,idle
147.335,3.81,0.090,0.047,idle
147.355,3.80,0.092,0.047,idle
147.375,3.79,0.091,0.046,idle
147.395,3.80,0.091,0.046,idle
147.415,3.81,0.093,0.047,idle
147.435,3.79,0.089,0.047,idle
147.455,3.80,0.093,0.048,idle
147.475,3.81,0.091,0.047,idle
147.495,3.81,0.089,0.046,idle
147.515,3.81,0.093,0.047,idle
147.535,3.84,0.090,0.047,idle
147.555,3.85,0.093,0.047,idle
147.575,3.85,0.093,0.046,idle
147.595,3.86,0.089,0.047,idle
147.615,3.85,0.092,0.047,idle
147.635,3.83,0.091,0.047,idle
147.655,3.86,0.090,0.047,idle
147.675,3.87,0.093,0.046,idle
147.695,3.88,0.091,0.046,idle
147.715,3.90,0.092,0.046,idle
147.735,3.88,0.093,0.046,idle
147.755,3.88,0.090,0.048,idle
147.775,3.89,0.093,0.048,idle
147.795,3.89,0.091,0.047,idle
147.815,3.88,0.090,0.047,idle
147.835,3.88,0.093,0.047,idle
147.855,3.88,0.089,0.047,idle
147.875,3.87,0.092,0.046,idle
147.895,3.88,0.092,0.047,idle
147.915,3.88,0.087,0.045,idle
147.935,3.87,0.093,0.047,idle
147.955,3.87,0.091,0.046,idle
147.975,3.86,0.091,0.046,idle
147.995,3.86,0.092,0.046,idle
148.015,3.86,0.089,0.046,idle
148.035,3.87,0.092,0.046,idle
148.055,3.87,0.091,0.050,idle
148.075,3.87,0.088,0.048,idle
148.095,3.88,0.092,0.048,idle
148.115,3.90,0.090,0.046,idle
148.135,3.89,0.092,0.045,idle
148.155,3.91,0.093,0.046,idle
148.175,3.91,0.090,0.046,idle
148.195,3.89,0.092,0.045,idle
148.215,3.90,0.091,0.046,idle
148.235,3.90,0.089,0.048,idle
148.255,3.91,0.093,0.047,idle
148.275,3.91,0.091,0.045,idle
148.295,3.94,0.092,0.046,idle
148.315,3.95,0.093,0.046,idle
148.335,3.95,0.090,0.046,idle
148.355,3.96,0.093,0.047,idle
148.375,3.97,0.091,0.047,idle
148.395,3.96,0.089,0.045,idle
148.415,3.96,0.093,0.048,idle
148.435,3.97,0.090,0.048,idle
148.455,3.97,0.091,0.048,idle
148.475,3.97,0.092,0.046,idle
148.495,3.95,0.089,0.046,idle
148.515,3.94,0.093,0.046,idle
148.535,3.91,0.091,0.047,idle
148.555,3.89,0.090,0.046,idle
148.575,3.89,0.093,0.047,idle
148.595,3.88,0.090,0.047,idle
148.615,3.88,0.092,0.048,idle
148.635,3.90,0.093,0.047,idle
148.655,3.88,0.089,0.049,idle
148.675,3.87,0.093,0.047,idle
148.695,3.87,0.091,0.046,idle
148.715,3.86,0.089,0.047,idle
148.735,3.88,0.093,0.045,idle
148.755,3.88,0.091,0.047,idle
148.775,3.86,0.092,0.046,idle
148.795,3.87,0.092,0.047,idle
148.815,3.88,0.089,0.046,idle
148.835,3.89,0.092,0.047,idle
148.855,3.90,0.091,0.047,idle
148.875,3.90,0.090,0.046,idle
148.895,3.90,0.094,0.047,idle
148.915,3.90,0.090,0.046,idle
148.935,3.91,0.092,0.047,idle
148.955,3.91,0.092,0.047,idle
148.975,3.92,0.089,0.046,idle
148.995,3.93,0.093,0.047,idle
149.015,3.92,0.090,0.047,idle
149.035,3.91,0.091,0.047,idle
149.055,3.93,0.093,0.048,idle
149.075,3.93,0.090,0.047,idle
149.095,2.95,0.093,0.047,idle
149.115,4.15,0.092,0.047,idle
149.135,4.14,0.090,0.048,idle
149.155,4.59,0.093,0.048,idle
149.175,4.27,0.091,0.047,idle
149.195,6.15,0.091,0.049,idle
149.215,7.44,0.094,0.047,idle
149.235,13.82,0.089,0.048,idle
149.255,14.18,0.092,0.048,idle
149.275,16.66,0.091,0.046,idle
149.295,22.32,0.091,0.047,idle
149.315,22.36,0.093,0.046,idle
149.335,23.73,0.091,0.048,idle
149.355,22.06,0.091,0.047,idle
149.375,30.87,0.093,0.048,idle
149.395,30.93,0.090,0.047,idle
149.415,29.53,0.092,0.047,idle
149.435,21.19,0.093,0.048,idle
149.455,28.83,0.089,0.047,idle
149.475,24.92,0.093,0.047,idle
149.495,24.36,0.090,0.046,idle
149.515,26.40,0.091,0.047,idle
149.535,24.63,0.093,0.047,idle
149.555,24.66,0.091,0.047,idle
149.575,24.67,0.094,1.059,idle
149.595,24.69,0.093,0.950,idle
149.615,24.70,0.091,0.068,idle
149.635,24.71,0.094,0.344,idle
149.655,24.73,0.092,1.402,idle
149.675,24.73,0.092,0.890,idle
149.695,24.75,0.094,0.963,idle
149.715,24.77,0.089,3.673,idle
149.735,24.78,0.094,0.369,idle
149.755,24.80,0.093,1.832,idle
149.775,24.83,0.090,2.803,idle
149.795,24.84,0.094,0.975,idle
149.815,24.85,0.092,1.358,idle
149.835,24.86,0.093,1.376,idle
149.855,24.85,0.094,2.808,idle
149.875,24.85,0.091,0.217,idle
149.895,24.86,0.094,1.577,idle
149.915,24.88,0.094,2.762,idle
149.935,24.90,0.091,2.108,idle
149.955,24.90,0.095,2.876,idle
149.975,24.91,0.091,0.621,idle
149.995,23.64,0.093,2.006,idle
150.015,23.67,0.095,0.835,idle
150.035,23.72,0.091,0.051,idle
150.055,23.73,0.094,0.048,idle
150.075,23.75,0.094,0.048,idle
150.095,24.74,0.092,0.049,idle
150.115,23.55,0.096,0.048,idle
150.135,23.56,0.092,0.048,idle
150.155,23.59,0.094,0.048,idle
150.175,23.70,0.095,0.046,idle
150.195,21.84,0.092,0.047,idle
150.215,20.57,0.095,0.048,idle
150.235,14.20,0.094,0.048,idle
150.255,13.90,0.093,0.048,idle
150.275,11.46,0.097,0.047,idle
150.295,5.25,0.092,0.047,idle
150.315,5.43,0.095,0.046,idle
150.335,4.07,0.095,0.047,idle
150.355,5.67,0.091,0.047,idle
150.375,-3.14,0.096,0.048,idle
150.395,-0.17,0.095,0.048,idle
150.415,1.40,0.093,0.046,idle
150.435,15.63,0.096,0.049,idle
150.455,8.00,0.093,0.133,idle
150.475,11.89,0.095,0.732,idle
150.495,12.44,0.095,0.046,idle
150.515,9.92,0.092,0.056,idle
150.535,11.94,0.096,0.046,idle
150.555,11.98,0.095,0.047,idle
150.575,11.71,0.092,0.060,idle
150.595,11.66,0.096,0.047,idle
150.615,11.66,0.092,0.049,idle
150.635,10.46,0.094,0.377,idle
150.655,8.88,0.096,0.159,idle
150.675,11.47,0.091,0.049,idle
150.695,13.29,0.096,0.047,idle
150.715,19.62,0.094,0.088,idle
150.735,26.13,0.094,0.306,idle
150.755,25.75,0.095,0.052,idle
150.775,17.04,0.091,0.628,idle
150.795,15.70,0.095,0.887,idle
150.815,15.43,0.095,0.170,idle
150.835,17.53,0.091,0.103,idle
150.855,16.31,0.094,0.059,idle
150.875,19.13,0.094,0.818,idle
150.895,19.45,0.094,0.181,idle
150.915,20.27,0.096,1.895,idle
150.935,20.48,0.092,0.051,idle
150.955,26.45,0.095,0.047,idle
150.975,26.20,0.094,0.074,idle
150.995,27.51,0.092,0.249,idle
151.015,27.42,0.095,0.138,idle
151.035,27.34,0.094,0.065,idle
151.055,27.22,0.094,1.103,idle
151.075,27.33,0.095,0.050,idle
151.095,27.33,0.092,0.052,idle
151.115,27.12,0.096,0.586,idle
151.135,27.42,0.096,0.759,idle
151.155,27.38,0.091,1.233,idle
151.175,27.87,0.096,0.935,idle
151.195,27.97,0.093,1.968,idle
151.215,27.82,0.093,2.153,idle
151.235,34.90,0.096,0.989,idle
151.255,36.00,0.092,2.866,idle
151.275,37.04,0.094,0.957,idle
151.295,38.78,0.094,1.824,idle
151.315,39.18,0.092,2.422,idle
151.335,42.22,0.096,2.957,idle
151.355,40.98,0.093,1.527,idle
151.375,51.63,0.095,1.082,idle
151.395,48.63,0.095,0.592,idle
151.415,48.78,0.092,0.324,idle
151.435,47.78,0.097,2.128,idle
151.455,47.81,0.095,1.151,idle
151.475,49.44,0.094,0.164,idle
151.495,48.58,0.096,1.778,idle
151.515,49.06,0.092,0.053,idle
151.535,50.33,0.093,0.060,idle
151.555,50.48,0.096,0.070,idle
151.575,50.90,0.092,0.062,idle
151.595,50.95,0.095,0.113,idle
151.615,50.95,0.093,0.181,idle
151.635,52.15,0.094,0.175,idle
151.655,53.74,0.097,0.103,idle
151.675,51.13,0.093,0.174,idle
151.695,49.32,0.095,0.363,idle
151.715,42.99,0.097,2.077,idle
151.735,36.47,0.092,0.779,idle
151.755,36.83,0.096,0.528,idle
151.775,45.52,0.095,0.429,idle
151.795,46.84,0.093,0.817,idle
151.815,47.10,0.097,1.798,idle
151.835,44.98,0.093,0.650,idle
151.855,46.20,0.095,2.819,idle
151.875,43.39,0.096,0.050,idle
151.895,43.10,0.093,0.533,idle
151.915,42.28,0.096,1.716,idle
151.935,42.07,0.093,0.065,idle
151.955,36.09,0.094,1.332,idle
151.975,36.35,0.097,0.909,idle
151.995,36.30,0.093,0.048,idle
152.015,36.39,0.095,0.503,idle
152.035,36.41,0.096,0.135,idle
152.055,36.51,0.092,0.081,idle
152.075,36.41,0.095,0.051,idle
152.095,36.43,0.093,0.048,idle
152.115,36.63,0.093,0.047,idle
152.135,37.36,0.095,0.048,idle
152.155,37.33,0.092,0.049,idle
152.175,37.05,0.095,0.046,idle
152.195,36.94,0.095,0.050,idle
152.215,37.10,0.091,0.049,idle
152.235,30.02,0.095,0.045,idle
152.255,28.88,0.094,0.049,idle
152.275,27.81,0.093,0.047,idle
152.295,28.67,0.096,0.049,idle
152.315,29.32,0.093,0.048,idle
152.335,28.65,0.094,0.047,idle
152.355,35.77,0.095,0.047,idle
152.375,23.70,0.092,0.047,idle
152.395,23.62,0.095,0.047,idle
152.415,23.34,0.093,0.047,idle
152.435,18.45,0.094,0.047,idle
152.455,18.43,0.095,0.048,idle
152.475,16.82,0.093,0.048,idle
152.495,17.72,0.095,0.047,idle
152.515,17.71,0.095,0.048,idle
152.535,16.20,0.091,0.046,idle
152.555,16.03,0.095,0.056,idle
152.575,15.91,0.093,0.055,idle
152.595,15.89,0.093,0.053,idle
152.615,15.88,0.094,0.389,idle
152.635,15.88,0.091,0.297,idle
152.655,15.88,0.094,0.068,idle
152.675,15.91,0.094,0.047,idle
152.695,15.90,0.092,0.046,idle
152.715,15.88,0.095,0.052,idle
152.735,15.88,0.092,0.048,idle
152.755,15.92,0.093,0.049,idle
152.775,16.01,0.095,0.533,idle
152.795,16.03,0.091,1.231,idle
152.815,16.06,0.095,2.043,idle
152.835,16.11,0.093,4.123,idle
152.855,16.10,0.091,1.619,idle
152.875,16.08,0.094,3.832,idle
152.895,15.98,0.093,0.053,idle
152.915,16.02,0.093,0.052,idle
152.935,16.10,0.095,0.057,idle
152.955,16.15,0.091,0.056,idle
152.975,16.14,0.094,0.051,idle
152.995,16.10,0.094,0.053,idle
153.015,16.05,0.091,0.052,idle
153.035,16.07,0.094,0.054,idle
153.055,16.07,0.091,0.051,idle
153.075,16.07,0.093,0.048,idle
153.095,16.07,0.094,0.056,idle
153.115,16.07,0.091,0.051,idle
153.135,15.01,0.094,0.052,idle
153.155,14.63,0.093,0.048,idle
153.175,14.66,0.092,0.046,idle
153.195,14.67,0.095,0.051,idle
153.215,14.67,0.091,0.047,idle
153.235,14.67,0.094,0.048,idle
153.255,14.64,0.094,0.072,idle
153.275,14.63,0.090,0.047,idle
153.295,12.58,0.094,0.051,idle
153.315,11.31,0.093,0.046,idle
153.335,8.94,0.092,0.049,idle
153.355,3.16,0.094,0.052,idle
153.375,4.58,0.090,0.053,idle
153.395,4.69,0.093,0.055,idle
153.415,5.42,0.095,0.046,idle
153.435,8.56,0.091,0.047,idle
153.455,10.02,0.092,0.062,idle
153.475,13.08,0.091,0.051,idle
153.495,13.04,0.091,0.060,idle
153.515,14.33,0.094,0.049,idle
153.535,14.70,0.090,0.046,idle
153.555,23.43,0.093,0.053,idle
153.575,22.47,0.094,0.048,idle
153.595,21.81,0.090,0.048,idle
153.615,26.02,0.093,0.047,idle
153.635,25.14,0.091,0.046,idle
153.655,21.83,0.091,0.051,idle
153.675,22.79,0.094,0.047,idle
153.695,23.69,0.089,0.046,idle
153.715,23.73,0.092,0.049,idle
153.735,23.94,0.093,0.051,idle
153.755,24.48,0.089,0.045,idle
153.775,30.07,0.093,0.048,idle
153.795,29.87,0.091,0.048,idle
153.815,30.75,0.091,0.048,idle
153.835,30.69,0.093,0.048,idle
153.855,35.31,0.090,0.047,idle
153.875,36.41,0.094,0.061,idle
153.895,36.60,0.092,1.618,idle
153.915,36.53,0.091,3.030,idle
153.935,35.80,0.093,2.196,idle
153.955,39.95,0.090,2.231,idle
153.975,51.60,0.092,0.067,idle
153.995,51.64,0.093,2.708,idle
154.015,51.67,0.089,0.834,idle
154.035,51.64,0.094,3.680,idle
154.055,51.64,0.091,1.229,idle
154.075,51.61,0.090,4.135,idle
154.095,51.60,0.094,2.875,idle
154.115,51.58,0.091,4.234,idle
154.135,51.60,0.091,3.299,idle
154.155,51.56,0.092,1.136,idle
154.175,51.52,0.089,1.086,idle
154.195,51.50,0.092,0.127,idle
154.215,51.47,0.091,0.162,idle
154.235,51.46,0.088,0.746,idle
154.255,51.48,0.094,1.999,idle
154.275,51.48,0.090,0.112,idle
154.295,51.47,0.092,0.532,idle
154.315,51.48,0.094,0.933,idle
154.335,51.46,0.089,2.158,idle
154.355,51.43,0.092,0.649,idle
154.375,51.44,0.092,0.096,idle
154.395,51.40,0.090,0.047,idle
154.415,50.62,0.093,0.505,idle
154.435,47.47,0.091,2.011,idle
154.455,46.01,0.092,3.040,idle
154.475,42.93,0.093,0.048,idle
154.495,42.96,0.089,0.048,idle
154.515,41.70,0.093,0.048,idle
154.535,41.33,0.092,0.049,idle
154.555,32.55,0.090,0.049,idle
154.575,33.49,0.093,0.045,idle
154.595,34.14,0.090,0.047,idle
154.615,29.95,0.092,0.049,idle
154.635,30.82,0.093,0.050,idle
154.655,34.12,0.089,0.050,idle
154.675,33.13,0.092,0.047,idle
154.695,32.21,0.091,0.049,idle
154.715,32.13,0.091,0.049,idle
154.735,31.94,0.093,0.046,idle
154.755,31.36,0.089,0.047,idle
154.775,25.67,0.092,0.047,idle
154.795,25.85,0.093,0.049,idle
154.815,24.91,0.089,0.048,idle
154.835,24.92,0.092,0.047,idle
154.855,20.30,0.092,0.049,idle
154.875,19.21,0.090,0.049,idle
154.895,19.08,0.094,0.047,idle
154.915,19.09,0.090,0.048,idle
154.935,19.71,0.092,0.047,idle
154.955,15.50,0.092,0.047,idle
154.975,3.83,0.088,0.050,idle
154.995,3.84,0.093,0.047,idle
155.015,3.85,0.091,0.049,idle
155.035,3.83,0.091,0.048,idle
155.055,3.85,0.093,0.047,idle
155.075,3.84,0.091,0.048,idle
155.095,3.83,0.092,0.047,idle
155.115,3.83,0.093,0.049,idle
155.135,3.79,0.090,0.049,idle
155.155,3.82,0.092,0.046,idle
155.175,3.84,0.091,0.051,idle
155.195,3.87,0.091,0.051,idle
155.215,3.86,0.093,0.048,idle
155.235,3.85,0.090,0.047,idle
155.255,3.85,0.093,0.049,idle
155.275,3.85,0.093,0.048,idle
155.295,3.87,0.089,0.048,idle
155.315,3.86,0.094,0.047,idle
155.335,3.86,0.091,0.049,idle
155.355,3.87,0.092,0.047,idle
155.375,3.85,0.094,0.049,idle
155.395,3.84,0.090,0.046,idle
155.415,3.83,0.093,0.049,idle
155.435,3.85,0.093,0.049,idle
155.455,3.86,0.089,0.047,idle
155.475,3.86,0.093,0.048,idle
155.495,3.86,0.092,0.047,idle
155.515,3.87,0.092,0.047,idle
155.535,3.87,0.093,0.048,idle
155.555,3.87,0.089,0.047,idle
155.575,3.86,0.093,0.049,idle
155.595,3.87,0.092,0.051,idle
155.615,3.85,0.090,0.049,idle
155.635,3.86,0.094,0.047,idle
155.655,3.87,0.091,0.047,idle
155.675,3.89,0.092,0.048,idle
155.695,3.89,0.094,0.049,idle
155.715,3.91,0.089,0.048,idle
155.735,3.90,0.093,0.050,idle
155.755,3.90,0.093,0.050,idle
155.775,3.90,0.091,0.049,idle
155.795,3.91,0.093,0.049,idle
155.815,3.92,0.090,0.048,idle
155.835,3.95,0.092,0.049,idle
155.855,3.97,0.094,0.049,idle
155.875,3.98,0.090,0.048,idle
155.895,3.99,0.093,0.049,idle
155.915,4.00,0.091,0.048,idle
155.935,3.98,0.090,0.047,idle
155.955,3.99,0.094,0.047,idle
155.975,4.02,0.090,0.049,idle
155.995,4.01,0.093,0.048,idle
156.015,4.01,0.093,0.048,idle
156.035,4.01,0.090,0.049,idle
156.055,3.98,0.092,0.049,idle
156.075,4.00,0.092,0.047,idle
156.095,4.00,0.091,0.049,idle
156.115,4.04,0.094,0.047,idle
156.135,4.07,0.091,0.047,idle
156.155,6.54,0.092,0.048,idle
156.175,6.52,0.093,0.048,idle
156.195,6.55,0.089,0.049,idle
156.215,6.51,0.093,0.047,idle
156.235,6.47,0.091,0.047,idle
156.255,-0.06,0.091,0.047,idle
156.275,-0.03,0.093,0.047,idle
156.295,1.50,0.090,0.049,idle
156.315,1.52,0.093,0.048,idle
156.335,1.51,0.092,0.048,idle
156.355,1.49,0.090,0.049,idle
156.375,1.52,0.093,0.049,idle
156.395,1.55,0.091,0.049,idle
156.415,1.59,0.092,0.049,idle
156.435,1.56,0.093,0.050,idle
156.455,1.53,0.089,0.049,idle
156.475,1.55,0.093,0.046,idle
156.495,1.59,0.093,0.047,idle
156.515,1.63,0.090,0.049,idle
156.535,1.62,0.093,0.048,idle
156.555,1.36,0.091,0.048,idle
156.575,1.27,0.091,0.049,idle
156.595,1.24,0.093,0.048,idle
156.615,1.35,0.090,0.048,idle
156.635,1.41,0.092,1.764,idle
156.655,1.31,0.092,0.059,idle
156.675,1.34,0.090,0.077,idle
156.695,1.38,0.092,0.102,idle
156.715,1.37,0.091,0.053,idle
156.735,1.42,0.093,3.343,idle
156.755,1.44,0.094,0.048,idle
156.775,1.44,0.090,2.043,idle
156.795,1.47,0.092,0.049,idle
156.815,1.48,0.092,0.054,idle
156.835,1.45,0.091,0.049,idle
156.855,1.45,0.093,0.051,idle
156.875,1.39,0.092,0.048,idle
156.895,1.40,0.094,0.046,idle
156.915,1.43,0.094,0.050,idle
156.935,1.45,0.090,0.048,idle
156.955,1.46,0.094,0.046,idle
156.975,1.48,0.094,0.054,idle
156.995,1.50,0.092,0.050,idle
157.015,1.51,0.095,0.047,idle
157.035,1.52,0.091,0.130,idle
157.055,1.53,0.093,0.061,idle
157.075,1.55,0.094,0.082,idle
157.095,1.55,0.091,0.061,idle
157.115,1.96,0.095,0.055,idle
157.135,1.90,0.092,0.057,idle
157.155,-0.59,0.092,0.052,idle
157.175,3.74,0.095,0.045,idle
157.195,8.14,0.092,0.052,idle
157.215,9.36,0.094,0.046,idle
157.235,8.53,0.095,0.048,idle
157.255,14.63,0.091,0.054,idle
157.275,16.06,0.094,0.045,idle
157.295,14.51,0.093,0.048,idle
157.315,14.47,0.092,0.055,idle
157.335,14.49,0.096,0.048,idle
157.355,14.49,0.092,0.052,idle
157.375,20.15,0.094,0.050,idle
157.395,21.86,0.096,0.047,idle
157.415,22.81,0.090,0.049,idle
157.435,20.01,0.095,0.050,idle
157.455,20.01,0.093,0.045,idle
157.475,19.99,0.093,0.047,idle
157.495,19.96,0.095,0.047,idle
157.515,19.93,0.092,0.047,idle
157.535,21.00,0.095,0.049,idle
157.555,21.26,0.094,0.048,idle
157.575,21.30,0.092,0.062,idle
157.595,21.37,0.094,0.149,idle
157.615,21.30,0.093,0.090,idle
157.635,21.29,0.094,0.159,idle
157.655,21.58,0.095,1.933,idle
157.675,22.23,0.092,1.926,idle
157.695,25.05,0.095,0.505,idle
157.715,25.25,0.095,1.332,idle
157.735,31.65,0.090,0.589,idle
157.755,31.69,0.094,1.220,idle
157.775,32.06,0.093,0.060,idle
157.795,32.06,0.092,0.047,idle
157.815,32.36,0.096,0.049,idle
157.835,31.81,0.091,0.328,idle
157.855,31.97,0.094,2.036,idle
157.875,35.37,0.095,1.187,idle
157.895,35.42,0.091,0.718,idle
157.915,35.78,0.094,2.253,idle
157.935,36.00,0.093,0.046,idle
157.955,36.78,0.094,0.047,idle
157.975,36.78,0.094,0.048,idle
157.995,36.77,0.091,0.048,idle
158.015,38.10,0.095,2.117,idle
158.035,38.09,0.094,0.055,idle
158.055,39.10,0.091,0.067,idle
158.075,39.08,0.095,0.047,idle
158.095,39.43,0.092,0.059,idle
158.115,39.75,0.094,0.058,idle
158.135,39.80,0.095,0.159,idle
158.155,40.03,0.091,0.294,idle
158.175,42.95,0.094,1.856,idle
158.195,44.65,0.094,0.465,idle
158.215,42.28,0.091,2.305,idle
158.235,49.55,0.094,0.055,idle
158.255,51.07,0.092,0.349,idle
158.275,50.43,0.092,0.071,idle
158.295,51.14,0.094,0.125,idle
158.315,52.00,0.089,0.605,idle
158.335,51.26,0.094,0.113,idle
158.355,64.01,0.092,0.981,idle
158.375,58.07,0.090,0.065,idle
158.395,56.16,0.095,0.181,idle
158.415,55.21,0.091,0.161,idle
158.435,58.47,0.093,0.273,idle
158.455,58.48,0.095,0.102,idle
158.475,65.20,0.090,0.055,idle
158.495,66.21,0.094,0.430,idle
158.515,66.90,0.092,0.054,idle
158.535,65.85,0.090,0.331,idle
158.555,65.92,0.094,0.087,idle
158.575,65.97,0.090,0.269,idle
158.595,65.96,0.093,0.239,idle
158.615,65.94,0.094,0.049,idle
158.635,65.89,0.090,0.238,idle
158.655,65.73,0.093,2.126,idle
158.675,65.06,0.092,3.255,idle
158.695,62.21,0.091,1.331,idle
158.715,62.04,0.093,2.533,idle
158.735,55.55,0.090,1.055,idle
158.755,55.52,0.091,0.292,idle
158.775,55.18,0.092,3.372,idle
158.795,55.14,0.088,2.911,idle
158.815,54.84,0.092,1.058,idle
158.835,55.42,0.091,3.778,idle
158.855,55.24,0.091,0.183,idle
158.875,51.94,0.094,0.075,idle
158.895,51.86,0.090,0.051,idle
158.915,51.44,0.093,0.193,idle
158.935,51.24,0.093,0.054,idle
158.955,50.49,0.089,2.480,idle
158.975,50.45,0.093,1.142,idle
158.995,50.45,0.091,0.638,idle
159.015,49.15,0.090,0.046,idle
159.035,49.15,0.093,0.052,idle
159.055,48.14,0.089,0.063,idle
159.075,48.17,0.092,0.058,idle
159.095,47.80,0.092,0.050,idle
159.115,47.08,0.089,0.059,idle
159.135,47.06,0.092,0.080,idle
159.155,46.86,0.091,0.076,idle
159.175,39.60,0.091,0.053,idle
159.195,33.44,0.092,0.060,idle
159.215,34.63,0.090,0.055,idle
159.235,28.28,0.091,0.067,idle
159.255,27.18,0.092,0.063,idle
159.275,26.36,0.088,0.060,idle
159.295,25.66,0.092,0.061,idle
159.315,24.84,0.092,0.059,idle
159.335,25.54,0.090,0.059,idle
159.355,12.81,0.092,0.062,idle
159.375,13.10,0.089,0.064,idle
159.395,13.29,0.091,0.061,idle
159.415,13.26,0.092,0.054,idle
159.435,12.82,0.089,0.055,idle
159.455,12.84,0.092,0.062,idle
159.475,6.11,0.090,0.050,idle
159.495,5.08,0.090,0.059,idle
159.515,4.34,0.092,0.058,idle
159.535,4.29,0.090,0.059,idle
159.555,4.25,0.092,0.053,idle
159.575,4.26,0.092,0.058,idle
159.595,4.23,0.090,0.053,idle
159.615,4.17,0.092,0.055,idle
159.635,4.19,0.090,0.052,idle
159.655,4.15,0.091,0.056,idle
159.675,4.16,0.092,0.057,idle
159.695,4.14,0.089,0.053,idle
159.715,4.10,0.093,0.060,idle
159.735,4.14,0.092,0.059,idle
159.755,4.13,0.089,0.065,idle
159.775,4.09,0.093,0.057,idle
159.795,4.13,0.090,0.055,idle
159.815,4.16,0.091,0.062,idle
159.835,4.14,0.093,0.053,idle
159.855,4.15,0.088,0.054,idle
159.875,4.11,0.092,0.051,idle
159.895,4.12,0.090,0.055,idle
159.915,4.15,0.089,0.054,idle
159.935,4.14,0.092,0.054,idle
159.955,4.13,0.089,0.054,idle
159.975,4.11,0.090,0.056,idle
159.995,4.09,0.093,0.053,idle
160.015,4.11,0.089,0.053,idle
160.035,4.11,0.091,0.052,idle
160.055,4.10,0.092,0.055,idle
160.075,4.08,0.089,0.053,idle
160.095,4.09,0.092,0.053,idle
160.115,4.09,0.090,0.050,idle
160.135,4.13,0.092,0.055,idle
160.155,4.11,0.093,0.053,idle
160.175,4.15,0.089,0.053,idle
160.195,4.19,0.093,0.052,idle
160.215,4.20,0.091,0.055,idle
160.235,4.14,0.089,0.052,idle
160.255,4.17,0.094,0.055,idle
160.275,4.21,0.089,0.054,idle
160.295,4.24,0.091,0.052,idle
160.315,4.20,0.093,0.058,idle
160.335,4.23,0.089,0.046,idle
160.355,4.22,0.092,0.052,idle
160.375,4.20,0.091,0.050,idle
160.395,4.18,0.091,0.052,idle
160.415,4.21,0.092,0.051,idle
160.435,4.22,0.089,0.050,idle
160.455,4.21,0.092,0.056,idle
160.475,4.22,0.091,0.054,idle
160.495,4.22,0.089,0.051,idle
160.515,4.22,0.092,0.050,idle
160.535,4.27,0.090,0.055,idle
160.555,4.27,0.091,0.052,idle
160.575,4.26,0.094,0.051,idle
160.595,4.30,0.090,0.054,idle
160.615,4.32,0.092,0.052,idle
160.635,4.31,0.091,0.052,idle
160.655,4.32,0.089,0.053,idle
160.675,4.26,0.092,0.052,idle
160.695,4.30,0.090,0.053,idle
160.715,4.32,0.090,0.051,idle
160.735,4.32,0.092,0.053,idle
160.755,4.34,0.089,0.053,idle
160.775,4.33,0.093,0.055,idle
160.795,4.29,0.091,0.055,idle
160.815,4.28,0.088,0.053,idle
160.835,4.28,0.093,0.054,idle
160.855,4.31,0.090,0.049,idle
160.875,4.29,0.090,0.052,idle
160.895,4.36,0.091,0.048,idle
160.915,4.37,0.089,0.046,idle
160.935,4.42,0.092,0.050,idle
160.955,4.37,0.092,0.052,idle
160.975,4.41,0.088,0.053,idle
160.995,4.43,0.093,0.051,idle
161.015,4.35,0.090,0.052,idle
161.035,4.33,0.091,0.054,idle
161.055,4.36,0.092,0.052,idle
161.075,4.36,0.089,0.048,idle
161.095,4.36,0.092,0.051,idle
161.115,4.37,0.092,0.052,idle
161.135,4.36,0.089,0.055,idle
161.155,4.38,0.093,0.053,idle
161.175,4.37,0.090,0.051,idle
161.195,4.37,0.092,0.048,idle
161.215,4.38,0.093,0.056,idle
161.235,4.35,0.089,0.053,idle
161.255,4.28,0.092,0.052,idle
161.275,4.25,0.091,0.052,idle
161.295,4.22,0.090,0.051,idle
