time,rev1.phi,rev1.w,rev2.phi,rev2.w,rev3.phi
0.25,-2.4358472311712345,22.351799946899774,-0.016875293496855712,-0.8721812554628339,4.7227175028477337e-08
0.26,-2.1986953666202185,24.967069547482915,0.005592514845020389,3.5735414050826306,2.1575603148562611e-07
0.27,-1.939092925921496,26.80713986357041,0.006275011852354107,-3.666533705950421,-6.104893834986887e-08
0.28,-1.665747651628457,27.691350547693766,-0.013453142358929101,2.1092639042705383,3.0610909520079675e-08
0.29,-1.3887856018236475,27.523782793627504,0.01580168419169984,0.17113527895977582,2.7641161655348427e-07
0.3,-1.1187296799042645,26.323017442907094,-0.01248692303476518,-2.532369392945381,5.313544495474671e-08
0.31,-0.8653533934566562,24.216254456673663,0.001334894572386969,3.7664321641470058,-9.271659516038114e-08
0.32,-0.6367671252917781,21.40103461092326,0.01458417513329561,-1.9497528176802135,3.1050611141851095e-07
0.33,-0.4389715007705029,18.09336328379675,-0.014986552042989834,-2.2180538121404423,-1.644039246671879e-07
0.34,-0.2758957043065613,14.485293927053037,-0.014728137793534766,1.9706487528476824,1.8115357186376226e-07
0.35000000000000003,-0.1497813410148937,10.720683009250813,0.010598686809693895,2.4695204987939547,-7.387572380186719e-08
0.36,-0.061694584009185545,6.89080327865485,0.02886421197875897,1.1627392568220072,-1.6342582984392954e-07
0.37,-0.012025234078794514,3.041939694121244,0.03624252839716146,0.45658371483287663,-2.652223641422979e-07
0.38,-0.0008628998858786869,-0.8095101587583098,0.04021541755514398,0.3801107605984345,-6.282159811963064e-07
0.39,-0.028245882368662194,-4.660653882287443,0.043078184909984295,0.0648974129493353,3.6040875180057743e-07
0.4,-0.09408639069039669,-8.504928031835435,0.03727537297491266,-1.4825963064340195,3.246683900221828e-07
0.41000000000000003,-0.19823481971483406,-12.315138482020707,0.010491636895548396,-3.7346635644773234,8.748605992676114e-08
